code,title,관객수,매출액,year,genre,down
71771,블리츠,65572,498287500,2011,"['액션', '스릴러']",0
74101,황당한외계인:폴,61808,461937500,2011,"['SF', '코미디']",0
75597,헤드,61414,462025000,2011,"['액션', '코미디']",0
85660,결정적한방,60944,439400000,2011,"['드라마', '코미디']",0
80627,내여자친구의결혼식,60788,463049500,2011,['코미디'],0
79425,행오버2,60048,473137500,2011,['코미디'],0
76442,더라이트:악마는있다,55561,422603000,2011,"['드라마', '공포', '스릴러']",0
76689,워터포엘리펀트,55561,418236500,2011,"['서사', '멜로/로맨스']",0
76295,스트레스를부르는그이름직장상사,51646,404070500,2011,['코미디'],0
77753,더킥,51024,351561500,2011,['액션'],0
51312,트리오브라이프,51013,367556500,2011,['드라마'],0
41635,소중한날의꿈,51001,357026100,2011,['애니메이션'],0
74832,스크림4G,46723,367661000,2011,"['공포', '미스터리', '스릴러']",0
84375,퍼펙트센스,45865,343990100,2011,['멜로/로맨스'],0
77764,샤오린:최후의결전,45275,329194000,2011,"['액션', '드라마']",0
83528,북촌방향,44966,359888700,2011,['드라마'],0
156507,혈투,43947,329280000,2011,['드라마'],0
83936,고백,43332,339334000,2011,['드라마'],0
84504,훈장과악동들,39916,213784000,2011,['다큐멘터리'],0
82436,쟈니잉글리쉬2:네버다이,37823,269751500,2011,"['액션', '코미디']",0
76443,드라이브앵그리3D,30221,252405500,2011,['액션'],0
76966,무협,28698,206464500,2011,"['액션', '드라마']",0
74003,워리어,24802,179008500,2011,"['액션', '드라마']",0
85858,원라이프,24348,163408600,2011,['다큐멘터리'],0
78872,돼지의왕,18603,144121300,2011,"['애니메이션', '스릴러']",0
100237,드라이브,18471,143009500,2011,"['애니메이션', '모험']",0
80466,드라이브,18471,143009500,2011,"['액션', '스릴러']",0
83231,양과자점코안도르,17322,135988900,2011,['드라마'],0
83204,바보야,17211,92045000,2011,['다큐멘터리'],0
87663,진짜로일어날지도몰라기적,14923,112964000,2011,['드라마'],0
83165,슈퍼쇼33D,14601,158670000,2011,['공연실황'],0
79149,플레이,12565,90960000,2011,['드라마'],0
84544,플레이,12565,90960000,2011,"['범죄', '드라마']",0
84148,트루맛쇼,12324,93868000,2011,['다큐멘터리'],0
83883,고양이춤,11755,86819800,2011,['다큐멘터리'],0
83160,씨민과나데르의별거,11059,84257500,2011,['드라마'],0
85095,모차르트락오페라,10105,187776000,2011,['공연실황'],0
76135,"미안해,고마워",10011,73935000,2011,['드라마'],0
83269,량강도아이들,9901,66143000,2011,"['가족', '코미디']",0
124692,재스퍼,9753,65333500,2011,"['액션', '코미디', '멜로/로맨스']",0
74773,고래를찾는자전거,9488,56972000,2011,['드라마'],0
84193,법정스님의의자,9188,64840500,2011,['다큐멘터리'],0
76941,사물의비밀,8733,67834000,2011,['멜로/로맨스'],0
84853,르아브르,8491,66384000,2011,['드라마'],0
86384,서태지모아이:더필름,7680,76396000,2011,['다큐멘터리'],0
103200,수영장,6690,51945500,2011,['드라마'],0
76441,레스트리스,6049,47306300,2011,"['드라마', '멜로/로맨스']",0
76708,간츠,5802,42892500,2011,['액션'],0
83126,라이프인어데이,4694,38481000,2011,['다큐멘터리'],0
84350,홍길동2084,4485,31964500,2011,"['애니메이션', '모험']",0
84900,애정만세,3854,29065400,2011,['드라마'],0
83267,아프리카의눈물,3824,27500000,2011,['다큐멘터리'],0
67535,내가사는피부,3764,30439500,2011,['드라마'],0
88456,도쿄오아시스,3114,24605200,2011,['드라마'],0
85345,멋진인생,3089,23575200,2011,"['뮤지컬', '드라마']",0
83897,하얀정글,3037,22405700,2011,['다큐멘터리'],0
83280,내일의죠,2881,22219000,2011,"['드라마', '액션']",0
86428,다슬이,2492,18282400,2011,['드라마'],0
79135,오래된인력거,2168,14501800,2011,['다큐멘터리'],0
78070,백사대전,1908,9612000,2011,"['무협', '액션', '판타지']",0
89613,극장판테니스의왕자:영국식테니스성결전,1794,13132000,2011,['애니메이션'],0
84854,슬리핑뷰티,1376,10369000,2011,['드라마'],0
76370,기타가웃는다,1222,8467000,2011,['드라마'],0
75030,바다,1198,8937000,2011,['드라마'],0
84842,뮤직네버스탑,1115,7858400,2011,['드라마'],0
53076,링크,829,6099500,2011,"['서스펜스', '스릴러']",0
80738,악인은너무많다,789,6343500,2011,['느와르'],0
83004,환타스틱모던가야그머,688,4484500,2011,['다큐멘터리'],0
84632,겨울냄새,682,5461000,2011,['다큐멘터리'],0
86120,술에대하여-극장판,541,3049000,2011,['다큐멘터리'],0
78475,엄마는창녀다,523,3422200,2011,['드라마'],0
85114,겨울나비,521,3424500,2011,['드라마'],0
86137,붉은바캉스검은웨딩,508,3926000,2011,['드라마'],0
72773,스파이파파,484,3426500,2011,"['가족', '코미디']",0
73343,짐승,480,3370000,2011,"['액션', '스릴러']",0
89336,뷰티풀엑스,465,3631500,2011,"['스릴러', '범죄']",0
86334,JamDocu강정,310,2166500,2011,['다큐멘터리'],0
77923,위도,280,1525000,2011,"['스릴러', '미스터리']",0
83090,촌철살인,256,1792400,2011,['드라마'],0
86123,흉터,256,1725000,2011,['드라마'],0
83511,51구역,189,1486500,2011,"['공포', '스릴러']",0
83500,스물아홉살,166,1356000,2011,['드라마'],0
80865,돌아오는길,163,935000,2011,['드라마'],0
90670,꿍따리유랑단,155,838000,2011,['다큐멘터리'],0
83376,트루저스티스,93,226000,2011,"['액션', '드라마', '스릴러']",0
84501,트루저스티스,93,226000,2011,"['액션', '스릴러']",0
90171,집,81,624500,2011,[],0
94592,집,81,624500,2011,['애니메이션'],0
89748,제국의전쟁,73,221000,2011,"['액션', '전쟁']",0
73131,캐릭터,72,555000,2011,['드라마'],0
76288,웨이크우드,71,529000,2011,['공포'],0
83917,패니힐,42,251000,2011,"['드라마', '멜로/로맨스']",0
74880,손님1첫번째이야기,31,217000,2011,"['공포', '스릴러']",0
80829,데들리크로싱,22,72000,2011,"['액션', '드라마', '스릴러']",0
85341,다크리벤지,5,10000,2011,"['액션', '드라마', '스릴러']",0
79326,넉아웃,3,21000,2011,"['액션', '드라마', '가족']",0
84828,넉아웃,3,21000,2011,['코미디'],0
