,year,title,genre,down
102911,2010,타에의 미망인정사 (THE BEAUTIFUL WIDOW),[],0
102912,2010,마빈 (Marvin),"['애니메이션', '코미디']",0
102949,2010,슬리퍼스 와이프 (The Sleeper’s Wife),['드라마'],0
102971,2010,2012: 타임 포 체인지 (2012: Time for Change),"['다큐멘터리', '애니메이션']",0
103004,2010,싸이크 5 (Psych),['드라마'],0
103011,2010,굿 와이프 2 (The Good Wife),['드라마'],0
103016,2010,후쿠오카 연애백서 5,['드라마'],0
103043,2010,미란다 시즌2 (Miranda),"['드라마', '코미디']",0
103166,2010,르 샹 데 파티큘,['SF'],0
103212,2010,스트립트: 그레그 프라이들러스 네이키드 라스베가스 (Stripped: Greg Friedler's Naked Las Vegas ),['다큐멘터리'],0
103213,2010,슛 더 히어로 (Shoot the Hero),"['액션', '코미디']",0
103220,2010,피쉬넷 (Fishnet ),"['코미디', '뮤지컬']",0
103226,2010,적발귀류당 (All Fight for Justice),"['드라마', '액션']",0
103233,2010,소실적촌장 (A Disappearing Village),['드라마'],0
103250,2010,어치브 유어 울티메이트 석세스 (Achieve Your Ultimate Success),['다큐멘터리'],0
103302,2010,추적자 (Followed Home),['공포'],0
103373,2010,문학소녀 OVA 1 꿈꾸는 소녀의 전주곡 (Book Girl ~the Literature Girl~ Memoir I : Prelude for the Dreaming Girl),"['애니메이션', '코미디', '판타지', '멜로/로맨스']",0
103374,2010,문학소녀 OVA 2 하늘 수놓는 천사의 진혼곡 (Book Girl ~the Literature Girl~ Memoir II : Requiem of the Fluttering Angel ),"['애니메이션', '코미디', '판타지', '멜로/로맨스']",0
103375,2010,문학소녀 OVA 3 사랑하는 소녀의 광상곡 (Book Girl ~the Literature Girl~ Memoir III : Rhapsody of the Love-Struck Maiden),"['애니메이션', '코미디', '판타지', '멜로/로맨스']",0
103537,2010,런웨이 & 벙커베드 (Runways & BunkBeds),"['코미디', '드라마', '멜로/로맨스']",0
103541,2010,베어 위트너스 (Bare Witness),"['드라마', '미스터리']",0
103543,2010,더 멀버리 트리 (The Mulberry Tree),['드라마'],0
103556,2010,위글 룸 (Wiggle Room),['코미디'],0
103557,2010,더 배틀 오브 푸시 윌로우 크릭 (The Battle of Pussy Willow Creek),"['코미디', '전쟁']",0
103581,2010,페트랑 카바요 (Petrang Kabayo ),"['코미디', '판타지']",0
103582,2010,헤이팅 카파티드 (Hating kapatid ),"['코미디', '멜로/로맨스']",0
103586,2010,마드라스 타운 (Madras Town),"['드라마', '멜로/로맨스']",0
103616,2010,머독 미스터리 시즌3 (The Murdoch Mysteries),"['드라마', '범죄', '미스터리']",0
103643,2010,유성호접검 : 자객,['드라마'],0
103658,2010,일요일이 좋다 - 런닝맨,[],0
103684,2010,누에보스 티엠포스 (Nuevos Tiempos),['다큐멘터리'],0
103728,2010,41분부터 (From the 41st Minute),['드라마'],0
103741,2010,초련풍폭 (The Tempests of First Love),['멜로/로맨스'],0
103744,2010,야초매 (The Wild Strawberries),"['멜로/로맨스', '드라마']",0
103923,2010,누디스트 (Nudist),['드라마'],0
104008,2010,리스트 (The List),['코미디'],0
104025,2010,에너미스 어몽 어스 (Enemies Among Us ),"['액션', '드라마', '스릴러']",0
104026,2010,저니 투 프로메티아 (Journey to Promethea),['판타지'],0
104047,2010,오렌지 (Orange),"['드라마', '멜로/로맨스']",0
104055,2010,노 (No),['다큐멘터리'],0
104059,2010,오트로 도밍고 (Otro domingo ),"['코미디', '드라마']",0
104074,2010,보더 라인 (Border Line),['스릴러'],0
104078,2010,웨이킹 월바우어 (Waking Wallbauer),"['코미디', '범죄']",0
104087,2010,컨페션 오브 어 갱스터 (Confession of a Gangster),"['범죄', '드라마']",0
104089,2010,크로스 라인 (Across the Line: The Exodus of Charlie Wright),"['드라마', '액션']",0
104144,2010,디 엔드 오브 더 월드 (The End of the World),['드라마'],0
104147,2010,라이프 오브 인피니트 리턴 (Life Is Infinite Return),['드라마'],0
104148,2010,아라라트 (Ararat),['드라마'],0
104151,2010,페인트 (Paint),['드라마'],0
104153,2010,라테라리우스 (Laterarius),['애니메이션'],0
104154,2010,트래초니,['드라마'],0
104155,2010,허 시트 이즈 베이컨트 (Her Seat is Vacant),['드라마'],0
104156,2010,그랜파 (Grandpa),['드라마'],0
104160,2010,올드 마운틴 (Old Mountain),['드라마'],0
104161,2010,스노우 (Snow),['드라마'],0
104164,2010,마리 (Marie),['드라마'],0
104165,2010,페어런츠 (Parents),['드라마'],0
104167,2010,댓 리틀 핸드 오브 유어스 (That Little Hand of Yours),['드라마'],0
104168,2010,어 치키 20 (A Cheeky 20),['드라마'],0
104169,2010,싸인 오브 라이트 (Signs of Light),['드라마'],0
104172,2010,더 하이웨이 (The Highway),['드라마'],0
104175,2010,엔드리스 비기너스 (Endless Beginners),['드라마'],0
104176,2010,더 아더 하프 (The Other Half),['드라마'],0
104178,2010,네일 (Nail),['드라마'],0
104179,2010,캣 & 마이스 (Cat & Mice),['드라마'],0
104231,2010,더 테인트 (The Taint),"['액션', '코미디', '공포']",0
104303,2010,롤/플레이 (Role/Play ),['드라마'],0
104328,2010,요파de혼약 (Love In Cosmo ),"['멜로/로맨스', '코미디']",0
104334,2010,스트리츠 킵 콜링 미 (Streetz Keep Callin Me),"['코미디', '범죄', '드라마']",0
104350,2010,썸머 캠프 (Summer Camp),['코미디'],0
104362,2010,메라 푸티 2 - 다라 가루다,['전쟁'],0
104385,2010,살바토레,['스릴러'],0
104395,2010,매직 (Magic ),"['모험', '가족']",0
104407,2010,2차세계대전의 비화: 머리사냥꾼 (Headhunters of World War II),['다큐멘터리'],0
104408,2010,와일드 아마존: 생명이 숨쉬는 곳 (Cradle of Life),['다큐멘터리'],0
104486,2010,청춘기당상갱년기 1,['드라마'],0
104550,2010,바람 (Wind),[],0
104558,2010,마루파캄,[],0
104606,2010,무차 (Mucha),"['코미디', '판타지', '미스터리']",0
104610,2010,어 레시피 포 러브 (A Recipe for Love),"['코미디', '드라마', '멜로/로맨스']",0
104611,2010,메리튬,"['액션', '범죄', '미스터리']",0
104616,2010,멜 카라드 라바,"['코미디', '드라마', '멜로/로맨스']",0
104627,2010,경사 (Through Stunning Storms),['전쟁'],0
104644,2010,기동전사 건담 UC 에피소드2: 붉은 혜성 (Mobile Suit Gundam UC2),"['애니메이션', 'SF']",0
104665,2010,트레져 오브 더 블랙 재규어 (Treasure of the Black Jaguar),"['액션', '모험']",0
104762,2010,켈쿠넌두,[],0
104800,2010,인사이드 아워 하트 (Inside Our Hearts),"['다큐멘터리', '드라마', '가족']",0
104817,2010,곤져 2 (Gonger II),"['미스터리', '스릴러']",0
104823,2010,로스트 러브즈 (Lost Loves),['드라마'],0
104848,2010,더 빌리지 : 저주의 시작 (The Village),"['공포', '미스터리', '스릴러']",0
104951,2010,아쿠아투라 (Aquatura),['애니메이션'],0
104954,2010,닐다 (Nilda),[],0
104955,2010,더 파이널 툴 (The Final Toll),[],0
104959,2010,더 카나리아 (The Canary),['드라마'],0
104960,2010,인티 패닉 (Inte panik),[],0
104967,2010,메모리 오브 투모로우 (Memory of Tomorrow),"['SF', '드라마', '멜로/로맨스']",0
104976,2010,플레이스 투 스테이 (Place to Stay),"['SF', '드라마']",0
104978,2010,폴로이셋 자 포셋티비 (Poloiset ja posetiivi),[],0
105033,2010,비하인드 더 신: 원 트리 힐 시즌 7 (Behind the Scenes: One Tree Hill Season 7),['드라마'],0
105041,2010,더 에스 프롬 헬 (The S from Hell ),"['다큐멘터리', '공포']",0
105042,2010,더 론리 데스 오브 더 기글러 (The Lonely Death of the Giggler),['코미디'],0
105087,2010,프리티 해피 (Pretty Happy),['코미디'],0
105098,2010,드림킬러 (Dreamkiller),['스릴러'],0
105100,2010,왓에버 쉬 원츠 (Whatever She Wants),"['코미디', '멜로/로맨스']",0
105170,2010,쓰리 미터스 어보브 헤븐 (Three Meters Above Heaven),['드라마'],0
105171,2010,박스 오브 버튼 (A Box of Buttons),['드라마'],0
105172,2010,"굿바이 대드, 굿바이 맘 (Goodbye Dad, Goodbye Mum)",['코미디'],0
105173,2010,레몬 쥬스 (Lemon Juice),['드라마'],0
105174,2010,라 브룩사,['애니메이션'],0
105175,2010,타워 오브 타임 (The Tower of Time),"['애니메이션', '모험']",0
105177,2010,메모리 오브 어 프로빈셜 시네마 (Memory of a provincial cinema),['다큐멘터리'],0
105184,2010,나의 신념 (True to Myself),['다큐멘터리'],0
105185,2010,"사사키 치즈코가 사는 법 (Yes, I Am Here)",['다큐멘터리'],0
105205,2010,드라마 스페셜 - 빨강사탕,['드라마'],0
105217,2010,텔레제닉 (Telegenic),['드라마'],0
105242,2010,화이트 아웃,['드라마'],0
105263,2010,지지않다 (innerasable memory),['드라마'],0
105288,2010,토스카 (TOSCA),['공연실황'],0
105303,2010,3 웨이즈 투 겟 어 허즈밴드 (3 Ways to Get a Husband),['멜로/로맨스'],0
105340,2010,베터 머스 컴 (Better Mus Come),"['액션', '범죄', '드라마']",0
105347,2010,데인저. 좀비스. 런 (Danger. Zombies. Run.),"['코미디', '공포']",0
105348,2010,파이버 옵틱 엔젤 (Fiber Optic Angel),['멜로/로맨스'],0
105368,2010,인더스트리얼 라이트 & 매직: 크리에이팅 더 임파서블 (Industrial Light & Magic: Creating the Impossible),['다큐멘터리'],0
105377,2010,심포니 포 어 수이사이드 (Symphony for a Suicide),"['다큐멘터리', '범죄', '드라마']",0
105381,2010,릴리스 (Release),['드라마'],0
105383,2010,히 스틸 위드 히즈 아이즈 (He Steals with His Eyes),['다큐멘터리'],0
105392,2010,헤이 왓치 디스 (Hey Watch This),"['다큐멘터리', '코미디']",0
105395,2010,서커스 맥시머스 (Circus Maximus),['코미디'],0
105398,2010,웨스턴 X (Western X),"['드라마', '판타지']",0
105400,2010,좀비 팀 빌딩 (Zombie Team Building),"['액션', '코미디']",0
105404,2010,테라 코타 워리어스 앤 더 솔져 (TERRA COTTA WARRIORS AND THE SOLDIER),[],0
105406,2010,온 더 웨이 투 더 씨 (ON THE WAY TO THE SEA ),[],0
105414,2010,마스터 첸 라이브즈 온 88 럭키 스트리트 (MASTER CHEN LIVES ON 88 LUCKY STREET),[],0
105419,2010,파저티브 (POSITIVE),[],0
105425,2010,나이트시프트 (NIGHTSHIFT),[],0
105428,2010,아이 러브 제니 (I LOVE JANY),['다큐멘터리'],0
105516,2010,딸기가 좋아,"['애니메이션', '코미디']",0
105529,2010,복수의 기도 (Prayer to a Vengeful God),"['액션', '드라마', '미스터리']",0
105658,2010,에볼루션 (Evolution),['애니메이션'],0
105663,2010,비아지 인 러시아 (Viaggi in Russia),['다큐멘터리'],0
105700,2010,더 레지던트 (The Residents),['드라마'],0
105706,2010,도플갱어 (Doppelganger),"['다큐멘터리', '드라마', '판타지']",0
105732,2010,더 스테인 (The Stain),['드라마'],0
105733,2010,배드 걸즈: 셀 77 (Bad Girls: Cell 77),['다큐멘터리'],0
105734,2010,크래쉬 뱅 왈로우 (Crash Bang Wallow),['애니메이션'],0
105736,2010,위버스 (Weavers),[],0
105737,2010,너와 나 (You and Me),[],0
105738,2010,플러스 (Plus),['드라마'],0
105806,2010,셧 업 앤 키스 미 (Shut Up and Kiss Me),"['코미디', '멜로/로맨스']",0
105815,2010,스타 비이클 (Star Vehicle),['공포'],0
105823,2010,배해자적추천 (Angle),['드라마'],0
105831,2010,디벨러핑 허 (Developing Her),['드라마'],0
105856,2010,페티 캐시 (Petty Cash),"['액션', '드라마']",0
105857,2010,패스 더 솔트 (Pass the Salt),['코미디'],0
105886,2010,탱글드 (Tangled),[],0
105887,2010,스위프티 & 베그 (Swifty & Veg),"['코미디', '범죄']",0
105896,2010,에이프릴 86 (April 86),['드라마'],0
105936,2010,더 걸 인 더 미러 (The Girl in the Mirror),"['공포', '스릴러']",0
105945,2010,시나트러 클럽 (Sinatra Club),"['액션', '범죄']",0
105959,2010,제랄드 (Gerald),['코미디'],0
105969,2010,데스 헌터 (Death Hunter),['공포'],0
105988,2010,프레스턴 앤 제리 (Preston and Jerry),['코미디'],0
105994,2010,로스트 프라피츠: 서치 포 더 콜렉티브 (Lost Prophets: Search for the Collective),"['다큐멘터리', '액션', '모험']",0
105996,2010,풀타임 (Pooltime),"['코미디', '멜로/로맨스']",0
106033,2010,스티키 마인즈 (Sticky Minds),['코미디'],0
106046,2010,비취명주 (The Jade and The Pearl),"['드라마', '멜로/로맨스']",0
106066,2010,에리어 49 (THE FRONTIER),"['드라마', '서스펜스']",0
106088,2010,프리스타일 (Freestyle),"['드라마', '멜로/로맨스']",0
106089,2010,소울보이 (SoulBoy),"['코미디', '드라마']",0
106102,2010,투모로우 에브리씽 윌 비 올라이트 (Tomorrow Everything Will Be Alright),[],0
106107,2010,아피 지오 앤티 루셈 (Arpeggio Ante Lucem),"['드라마', '전쟁']",0
106108,2010,클리닝 업 더 스튜디오,[],0
106109,2010,테러블리 해피 (Terribly Happy),[],0
106111,2010,피트 (Fit),['드라마'],0
106112,2010,팔로우 미 (Follow Me),['드라마'],0
106115,2010,케이지 타이거스 (Cagey Tigers),[],0
106126,2010,토스칸 (Toscan),['다큐멘터리'],0
106128,2010,6X 베네디히 (6X Venedig),['다큐멘터리'],0
106129,2010,올 인클루시브 (All Inclusive),['드라마'],0
106130,2010,1960 (1960),['다큐멘터리'],0
106132,2010,어 트리뷰트 투 비토리오 가스만 (A Tribute to Vittorio Gassman),['다큐멘터리'],0
106134,2010,위크 랏 프런트 (Weak Rot Front),[],0
106135,2010,엘 포조,['드라마'],0
106136,2010,운 아노 도포 - 프로제토 메모리 헌터스,['다큐멘터리'],0
106137,2010,우먼 아이 (Woman I),['드라마'],0
106138,2010,논 시 푸오 눌라 콘트로 일 벤토,['드라마'],0
106139,2010,더 에이전트 (The Agent),"['코미디', '공포', '드라마']",0
106140,2010,페르 케스티 스트레티 모리레,['다큐멘터리'],0
106141,2010,어 로프트 (A Loft),[],0
106142,2010,마우스 팰리스 (MOUSE PALACE),[],0
106143,2010,포 시즌스 (Four Seasons),['드라마'],0
106144,2010,베터 라이프 (Better Life),['드라마'],0
106145,2010,더 레오파드 (THE LEOPARD),['드라마'],0
106146,2010,다이아몬드 (Diamonds),['드라마'],0
106147,2010,젤라 (Zelal),['다큐멘터리'],0
106148,2010,퓨쳐 아키알로지 (Future Archaeology),['다큐멘터리'],0
106149,2010,아톰 (Atom),['드라마'],0
106150,2010,더 라이프 앤 데스 오브 헨리 다거 (The life and death of Henry Darger),['드라마'],0
106151,2010,매직 포 비기너스  (Magic for Beginners),[],0
106152,2010,뉴스 프럼 노웨어 (News from Nowhere),['드라마'],0
106153,2010,인스퍼레이션 (Inspiration),[],0
106154,2010,온 루빅스 로드  (On Rubik's Road),['다큐멘터리'],0
106155,2010,더 바바리안스 (The Barbarians),[],0
106156,2010,퓨처 윌 낫 비 캐피탈리스트 (The Future will not be Capitalist),['다큐멘터리'],0
106157,2010,오 문두 에 벨루,[],0
106158,2010,"콜드 클레이, 엠티니스... (Cold Clay, Emptiness...)",[],0
106159,2010,더 퓨처리스트 (The Futurist),[],0
106160,2010,존스 곤 (John's Gone),"['드라마', '코미디']",0
106161,2010,위 워 커뮤니스트 (We Were Communists),['다큐멘터리'],0
106162,2010,인디패티거블 (Indefatigable),['다큐멘터리'],0
106163,2010,라 리네아 제네랄,[],0
106164,2010,페이딩 (Fading),['다큐멘터리'],0
106166,2010,더 퍼스트 어싸인먼트 (The First Assignment),['드라마'],0
106167,2010,스포세로 니치 벤도라,['코미디'],0
106168,2010,타다 에스타테,['드라마'],0
106169,2010,바사 마리아,['드라마'],0
